"song_name","song_popularity","Duration_ms","Acousticness","Danceability","Energy","Instrumentalness","Key","Liveness","Loudness","Audio_mode","Speechiness","Tempo","Time_signature","Audio_valence","binomial"
"Spine",31,214151,0.165,0.542,0.589,0,9,0.0952,-9.374,1,0.479,97.219,4,NA,1
"Spirit",64,NA,0.206,NA,0.841,8.95e-05,8,0.224,-4.742,1,0.166,101.994,4,0.769,1
"Spirit",45,253178,0.156,0.786,0.517,3.43e-05,8,0.103,-11.622,1,0.167,89.141,4,0.287,1
"Spirit",36,217616,0.00491,0.804,0.41,NA,9,0.278,-10.917,0,0.0664,150.02,NA,0.393,1
"Spirit In The Sky",73,NA,0.112,0.601,0.643,0.00209,2,0.088,-5.828,1,0.0314,128.262,NA,0.552,1
"Spirit In The Sky",73,239600,0.112,0.601,0.643,0.00209,2,0.088,-5.828,1,0.0314,128.262,4,0.552,1
"Spirit In The Sky",24,NA,0.0939,0.537,0.606,0.00559,2,0.11,-7.048,1,0.0347,128.73,4,0.582,1
"Spirits",17,203653,0.169,0.552,0.724,0,0,0.11,-3.698,1,0.0271,80.516,4,0.774,1
"Spit Out the Bone",53,429198,9.25e-06,0.157,0.987,0.0628,9,0.151,-3.739,1,0.091,167.949,4,0.462,1
"Splash (feat. DreamDoll)",0,NA,0.052,0.838,NA,1.98e-05,11,0.119,-5.483,1,0.341,129.915,4,0.317,1
"Split Stones",57,231130,0.136,0.711,0.684,0,7,NA,-7.456,1,0.0537,135.555,4,0.274,1
"Spooky Scary Skeletons - Remix",64,230713,0.00935,NA,0.462,0.0457,11,0.33,-5.336,0,0.189,127.991,NA,0.414,1
"Spooky Scary Skeletons - Remix",64,230713,0.00935,0.947,0.462,0.0457,11,0.33,-5.336,0,0.189,127.991,4,NA,1
"Spoonman - Steve Aoki Remix",39,NA,0.00735,0.473,0.845,0.000334,2,0.0532,-3.944,1,0.0564,91.998,4,0.0346,1
"Spread Love (Paddington) [feat. DVNO]",67,192731,0.0215,0.729,0.899,0.00118,0,0.116,-4.757,1,0.191,NA,4,0.623,1
"Springflower",53,228965,0.525,0.508,NA,0.881,9,0.0961,-11.14,0,NA,139.993,4,0.263,1
"Spruce",49,153069,0.355,0.809,0.371,0.651,5,0.436,-9.529,1,0.132,82.018,4,0.0639,1
"Spy Candy",39,NA,0.0439,0.707,0.443,6.32e-06,1,0.506,-7.401,1,0.0314,94.001,4,0.293,1
"Square Biz",44,385533,0.167,0.768,0.861,0.000143,2,0.42,-10.967,1,0.0883,NA,4,0.779,1
"Square Hammer",62,239293,3.31e-05,NA,0.903,0.182,2,0.259,-4.396,0,0.0483,129.983,4,0.747,1
"SS",36,240081,0.0031,0.557,0.583,0,6,0.18,-7.082,1,0.0333,135.998,4,0.522,1
"St Germain 54",58,174000,NA,0.196,0.0443,0.915,2,0.134,-24.841,1,0.0415,89.772,4,0.0395,1
"Stacy's Mom",75,197986,NA,0.774,0.75,NA,11,0.0808,-4.927,0,0.0413,118.015,4,0.925,1
"Stacy's Mom",75,197986,0.0021,0.774,0.75,1.85e-05,11,0.0808,-4.927,0,0.0413,118.015,4,0.925,1
"Stacy's Mom",75,197986,0.0021,0.774,0.75,1.85e-05,11,0.0808,-4.927,0,0.0413,118.015,4,0.925,1
"Stacy's Mom",75,197986,0.0021,0.774,0.75,1.85e-05,11,0.0808,-4.927,0,0.0413,118.015,4,0.925,1
"Stain (feat. Ski Mask the Slumpgod & Smokepurpp)",54,137364,0.144,0.714,0.843,0,8,0.768,-5.519,0,0.263,121.953,4,0.687,1
"Stairway To Heaven",64,478173,0.575,0.346,0.335,0.00674,7,0.185,-12.453,1,0.0339,84.204,4,0.213,1
"Stallion II",33,NA,0.0341,0.827,0.466,0,2,0.0839,-10.083,1,0.387,76.498,4,0.174,1
"Stand - Remastered",16,192960,0.435,0.65,0.732,0,4,0.093,-10.042,1,0.0289,109.292,4,0.919,1
"Stand By Me",80,180055,0.57,0.65,0.306,7.07e-06,9,0.0707,-9.443,1,0.0393,118.068,4,0.605,1
"Stand By Me",80,180055,0.57,0.65,0.306,7.07e-06,9,0.0707,-9.443,1,0.0393,118.068,4,0.605,1
"Stand By Me",72,172333,0.279,0.883,NA,1.51e-05,10,NA,-11.251,1,0.0591,111.548,4,0.925,1
"Stand By Me",72,172333,0.279,0.883,0.464,1.51e-05,10,0.0744,-11.251,1,0.0591,111.548,4,0.925,1
"Stand By Me",72,172333,0.279,0.883,0.464,1.51e-05,10,0.0744,-11.251,1,0.0591,111.548,4,NA,1
"Stand By Me - Remastered",63,211666,0.29,0.632,0.556,0.0215,9,0.0779,-10.138,1,0.0288,104.996,4,0.633,1
"Stand By Your Man",54,157893,0.776,0.563,0.331,0.000846,9,0.125,-9.681,1,0.0283,105.761,4,0.608,1
"Stand Still",62,NA,0.732,0.476,0.44,0.023,9,0.0773,-8.198,0,0.0371,149.389,3,0.161,1
"Stand up Tragedy",51,225318,0.00143,0.596,0.896,1.16e-05,2,0.352,-3.995,1,0.0339,105.019,4,0.818,1
"Standing In The Shadows",31,189573,0.906,0.512,0.295,0.0131,2,0.141,-14.377,1,0.0344,NA,4,0.579,1
"Standout",32,153600,0.253,0.688,0.803,2.14e-05,9,NA,-5.89,0,0.122,74.978,4,0.92,1
"Star",41,240562,0.611,0.721,0.576,0,10,0.105,-5.181,0,NA,81.988,4,0.563,1
"Starboy",44,230453,0.165,0.681,0.594,3.49e-06,7,0.134,-7.028,1,0.282,186.054,4,0.535,1
"Starchild",53,190152,0.125,0.503,0.615,0.00014,10,0.0881,-6.545,0,0.232,82.533,4,0.494,1
"Starfire",58,272613,0.0348,0.561,0.795,8.15e-06,6,0.176,-4.933,1,0.0448,119.711,NA,0.58,1
"STARGAZING",91,270714,0.00947,0.487,0.789,4.05e-06,8,0.189,-3.69,1,0.044,150.007,4,0.0564,1
"STARGAZING",91,270714,0.00947,0.487,0.789,4.05e-06,NA,0.189,-3.69,1,0.044,150.007,4,0.0564,1
"STARGAZING",91,270714,0.00947,0.487,0.789,4.05e-06,8,0.189,-3.69,1,0.044,NA,4,0.0564,1
"STARGAZING",91,270714,0.00947,0.487,0.789,4.05e-06,8,0.189,-3.69,1,0.044,150.007,4,0.0564,1
"STARGAZING",91,270714,0.00947,0.487,0.789,4.05e-06,8,0.189,-3.69,1,0.044,150.007,NA,0.0564,1
"STARGAZING",91,270714,0.00947,0.487,0.789,4.05e-06,8,0.189,-3.69,1,0.044,150.007,4,0.0564,1
"Stargazing",82,236853,0.152,0.677,0.497,0,5,0.0911,-5.763,1,0.0809,99.137,4,0.419,1
"Starlight",58,242747,0.153,0.797,0.745,0.012,NA,0.2,-6.492,0,0.0929,101.004,4,0.613,1
"Starlight (Radio Edit)",61,234400,0.000426,0.739,0.679,0.0187,0,0.389,-5.079,1,0.0374,127.489,4,0.788,1
"Starman - 2012 Remastered Version",73,254293,0.166,0.486,0.45,2.06e-06,5,0.54,-10.298,1,0.0267,100.456,4,0.55,1
"Starry Eyed - Spotify Running Remix",39,291310,0.186,0.697,0.817,0.00364,8,0.117,-6.44,1,0.0387,144.972,4,0.56,1
"Stars",55,233686,0.000864,0.388,0.842,0.00295,9,0.322,-3.651,0,0.0278,88.335,4,0.475,1
"Stars",43,268833,0.602,0.805,0.365,0,6,0.714,-12.469,1,0.407,94.971,4,0.764,1
"Stars",39,183466,0.00866,0.513,0.559,0,2,0.11,-7.103,1,0.0293,135.943,4,0.548,1
"STARS",36,204093,0.128,0.897,0.524,0,8,0.119,-3.528,1,0.095,NA,4,0.133,1
"Stars In The Wraith Remix",48,242352,0.354,0.584,0.742,0,6,0.234,-4.058,0,0.34,102.092,4,0.285,1
"Start Again",62,217974,0.68,0.553,0.343,3.5e-06,10,0.122,-9.466,1,0.0407,66.543,3,0.216,1
"Start Me Up - Remastered",76,213066,0.0531,0.638,0.928,0.11,5,0.0875,-4.078,1,0.0388,122.428,4,0.966,1
"start//end",0,NA,0.586,0.332,NA,4.65e-05,6,0.104,-7.524,0,0.043,149.722,4,0.0692,1
"Started",55,220800,0.0359,0.443,0.96,0.0332,NA,0.222,-2.413,1,0.225,150.229,3,0.237,1
"Started From the Bottom",68,174120,0.0365,0.792,0.523,0,8,0.161,NA,1,0.196,86.311,4,0.545,1
"Starting Over",63,227097,0.39,0.751,0.394,0,7,0.121,-6.56,1,0.0519,135.896,NA,0.12,1
"Starving",82,181880,0.378,0.729,0.615,0,4,0.105,-4.238,1,0.0647,NA,4,0.508,1
"Starving",82,181880,0.378,0.729,0.615,0,4,0.105,-4.238,1,0.0647,99.989,NA,0.508,1
"Statesboro Blues",0,257184,0.254,0.457,NA,4.78e-05,2,0.984,-11.013,1,0.0548,126.137,4,0.596,1
"Static Resistance",44,228693,0.00136,0.256,0.844,0.933,0,0.52,-8.427,1,0.0564,167.085,4,0.156,1
"Stay",61,217226,0.418,0.522,NA,0,4,0.109,-7.977,1,0.0321,NA,4,0.172,1
"Stay",59,94906,0.842,0.555,0.404,0,7,0.218,-14.187,0,0.0621,120.509,4,0.736,1
"Stay",51,NA,0.482,0.231,0.465,0.000877,6,0.0593,-9.705,1,0.0373,80.027,4,NA,1
"Stay",41,176786,0.000426,0.468,0.988,0.000135,2,0.282,-3.03,1,0.14,139.907,4,0.376,1
"Stay",41,211870,0.734,0.671,0.513,0.0322,9,0.0788,-7.825,0,0.0487,136.028,4,0.435,1
"Stay - Maduk Remix",43,205714,NA,0.461,0.914,0.214,6,0.0728,-3.856,1,0.0389,174.987,4,0.185,1
"Stay ""100""",64,192052,0.0565,0.838,0.482,0,5,0.193,-9.25,0,0.0917,130.037,4,0.67,1
"Stay (with Alessia Cara)",84,210090,0.253,0.69,0.622,NA,5,0.116,-5.025,0,0.0622,102.04,4,0.544,1
"Stay (with Alessia Cara)",84,210090,0.253,0.69,0.622,0,5,0.116,-5.025,0,0.0622,102.04,4,0.544,1
"Stay (with Alessia Cara)",44,210090,0.232,0.679,0.634,0,5,0.115,-5.024,0,0.0654,102.013,4,0.498,1
"Stay a Little Longer",54,205469,0.148,0.71,0.695,1.35e-06,0,0.132,-7.008,1,0.0405,120.007,4,NA,1
"Stay A Little Longer",31,140866,0.78,0.646,0.513,0.00176,7,0.132,-15.219,1,NA,116.497,NA,0.954,1
"Stay Alive",30,NA,0.702,0.716,0.301,0.145,6,0.0885,-12.081,1,0.0365,129.997,4,0.329,1
"Stay Fly - Explicit Album Version",61,236600,0.108,0.789,0.881,0,11,0.355,-5.758,1,0.0331,133.301,4,0.647,1
"Stay Late",45,117968,0.436,0.902,0.0713,0.739,3,0.0716,-23.482,0,0.0747,87.993,4,0.554,1
"Stay the Night",61,261640,0.755,0.746,0.422,0.117,9,0.104,-11.769,0,0.0352,NA,4,0.604,1
"Stay Wild",45,298466,0.046,0.548,0.748,0.458,8,0.151,-6.897,1,0.0311,NA,4,0.486,1
"Stay with It",61,236904,0.0184,0.831,0.812,0,1,0.191,-5.916,1,0.0971,139.964,4,0.34,1
"Stay With Me",71,189786,0.489,NA,0.695,0.00019,2,0.131,-6.612,1,0.0706,100.021,4,0.468,1
"Stay With Me",71,189786,0.489,0.695,0.695,0.00019,2,0.131,-6.612,1,0.0706,100.021,4,0.468,1
"Stay With Me",30,172723,0.568,0.479,0.419,0.000217,NA,0.11,-6.517,1,0.0389,85.014,4,0.186,1
"Stay With Me - Live From Spotify Berlin",56,174373,0.808,0.529,0.0964,0.0628,0,0.709,-22.052,1,0.0459,151.286,4,0.142,1
"Stay With Me - Live From Spotify Berlin",56,174373,0.808,0.529,0.0964,0.0628,0,0.709,-22.052,1,0.0459,151.286,4,0.142,1
"Stay Woke",18,174723,0.0113,0.656,0.437,0.64,0,0.219,-11.273,1,0.0432,148.02,4,0.558,1
"Stay Woke (feat. Miguel)",67,212500,0.0298,0.577,0.615,NA,1,0.0969,-8.741,1,0.13,94.05,4,0.112,1
"Stay Woke (feat. Miguel)",67,212500,0.0298,0.577,0.615,0,1,0.0969,-8.741,1,0.13,NA,4,NA,1
"Stay Young",65,157004,0.0754,0.572,0.713,0,5,0.226,-4.826,1,NA,89.996,4,0.559,1
"Stayin' Alive - 2007 Remastered Version Saturday Night Fever",24,285373,0.0291,0.704,0.834,0.00492,10,0.147,-7.131,0,0.0358,103.555,4,0.923,1
"Stayin' Alive - 2007 Remastered Version Saturday Night Fever",24,285373,-0.9709,0.704,0.834,0.00492,10,0.147,-7.131,0,0.0358,103.555,4,0.923,1
"Stayin Out All Night/Habits (Acoustic Mashup)",58,225912,0.851,0.609,0.165,0,2,0.108,-12.685,1,0.0724,147.384,4,0.476,1
"Steady 1234 (feat. Jasmine Thompson & Skizzy Mars)",11,177094,0.153,0.779,0.671,1.12e-05,9,0.115,NA,1,0.0814,104.953,4,0.718,1
"Steady, As She Goes",64,215266,0.00865,0.534,NA,0.00826,9,0.0781,-4.366,1,0.113,123.003,4,0.56,1
"Steady, As She Goes",64,NA,0.0132,0.524,0.578,NA,9,0.108,-4.563,1,0.12,123.669,4,0.537,1
"Steady, As She Goes",10,215293,0.00882,0.53,0.601,0.0211,9,0.083,-4.364,1,0.112,123.009,4,0.572,1
"Steady, As She Goes",10,215293,0.00882,0.53,0.601,0.0211,9,NA,-4.364,1,0.112,123.009,NA,0.572,1
"Steal My Girl",73,228133,0.00433,0.536,0.768,0,10,0.114,-5.948,0,0.0347,77.217,4,0.545,1
"Steal My Girl",59,208148,0.833,NA,0.253,0,9,0.168,-12.926,1,0.0432,80.826,4,0.747,1
"Steal My Sunshine",61,265533,0.394,0.413,0.829,0,4,0.108,-11.111,1,0.529,191.477,4,0.677,1
"Steal My Sunshine - Single Version",59,211466,0.527,0.405,0.944,0,NA,0.214,-8.473,1,0.249,192.147,4,0.71,1
"Steal My Sunshine - Single Version",59,211466,0.527,0.405,0.944,0,4,NA,-8.473,1,0.249,192.147,4,0.71,1
"Steal The Moon",64,NA,0.02,0.471,0.669,7.7e-05,8,0.301,-6.115,1,0.0602,127.983,4,0.248,1
"Steambreather",55,303106,4.1e-05,0.358,0.981,0.000674,2,0.184,-4.572,1,0.116,165.027,4,0.262,1
"Steel Guitar Rag",22,130506,0.449,0.739,0.466,1.54e-05,2,0.0835,-13.419,1,0.032,124.18,4,0.947,1
"Stellar - acoustic",49,195973,0.519,0.403,0.498,0,9,0.267,-6.888,1,0.0332,128.192,4,0.351,1
"Step",66,251626,0.591,NA,0.724,7.79e-06,10,0.101,-7.113,1,0.101,78.008,NA,0.624,1
"Step 2001 - Instrumental",16,205714,0.0978,0.903,0.869,0.000749,2,0.258,-10.167,0,0.125,139.982,4,0.896,1
"Step by Step",63,267293,0.0274,0.787,0.63,6.69e-06,0,0.161,-12.295,1,0.0609,125.347,4,0.882,1
"Step One Two",47,200280,0.0426,0.741,0.757,0.0112,NA,NA,-6.997,0,0.0435,127.981,4,0.566,1
"Step That Step",34,168240,0.262,0.61,0.518,0,4,0.0766,-15.036,1,0.0288,97.707,4,0.897,1
"Step Up Your Game",4,177191,0.000172,0.579,NA,0.79,0,0.126,-6.477,1,0.0449,160.146,4,0.189,1
"Stepped In (Sexy Back) (feat. Swift)",48,184843,0.0394,0.901,0.772,0,11,0.116,-5.316,0,0.281,104.982,4,0.629,1
"Stereo Hearts (feat. Adam Levine)",78,210960,0.0319,0.646,0.795,0,9,NA,NA,1,0.0976,89.99,4,0.796,1
"STFU (feat. Kid Ink)",0,221204,0.27,0.704,NA,0,3,0.0873,-6.329,1,0.0643,130.022,4,0.736,1
"Sticks And Stones",57,216706,0.597,0.644,0.667,0,7,0.12,-5.741,1,NA,125.86,4,0.412,1
"Sticky",65,196754,0.0339,0.712,0.846,0.000384,4,0.106,-6.714,0,0.0538,120.016,4,0.573,1
"Still",64,203673,0.532,0.572,0.73,0.000366,11,0.226,-7.344,1,0.0518,NA,1,0.456,1
"Still - Single Version",36,166973,0.638,0.551,0.146,0.0111,8,0.203,-18.9,1,0.0488,94.497,4,0.297,1
"Still Beating",66,181586,0.581,0.709,0.496,0.195,1,0.151,-10.528,0,0.0417,NA,4,0.469,1
"Still D.R.E.",79,270586,0.177,0.821,NA,0.000676,11,0.0577,-3.418,1,0.235,93.425,4,0.547,1
"Still D.R.E. - Album Version (Edited)",44,270560,0.214,0.808,0.83,4.73e-05,6,0.0677,-2.806,1,0.257,93.46,4,0.459,1
"Still Dipset (feat. Juelz Santana & Avon Carter)",47,201691,0.013,0.585,0.792,0,1,0.126,-6.541,1,0.398,174.964,4,0.752,1
"Still for La Raza",27,213080,0.0411,0.558,0.742,0,0,0.119,-5.663,1,NA,201.936,4,0.414,1
"Still Geekin'",15,NA,0.00322,0.74,NA,0.0955,1,0.123,-8.602,0,0.232,160.043,4,0.187,1
"Still Got Time / There's Nothing Holdin' Me Back",59,193513,0.81,0.736,0.281,0,4,0.404,-9.216,0,NA,110.846,4,0.582,1
"Still Here Waiting",36,148000,0.185,NA,0.52,0.741,NA,0.103,-9.044,0,NA,88.165,4,0.231,1
"Still in the Groove",36,381733,0.0296,0.875,0.644,0.908,2,0.0696,NA,1,0.0378,117.561,4,0.762,1
"Still New York",74,224914,-0.77,0.662,0.677,0,1,0.369,-6.371,0,0.0406,99.017,4,NA,1
"Still New York",74,224914,0.23,0.662,0.677,0,1,0.369,-6.371,0,0.0406,99.017,4,0.347,1
"Still Not a Player",61,236906,0.184,0.902,0.614,0.000742,4,0.0867,-6.529,0,0.289,94.069,4,0.862,1
"Still Not a Player (feat. Joe) - Radio Version",70,236800,0.203,0.9,0.619,0.00156,4,0.0647,-6.518,0,0.312,94.121,NA,0.864,1
"Still Not a Player (feat. Joe) - Radio Version",70,236800,0.203,0.9,0.619,0.00156,NA,0.0647,-6.518,0,0.312,94.121,4,0.864,1
"Still of the Night - 2017 Remastered Version",60,399693,0.00582,0.403,0.88,0.000508,0,0.319,-5.872,1,0.0532,100.457,4,0.235,1
"Still Ray",52,183293,0.0598,NA,0.435,3.66e-05,10,0.0949,NA,0,0.0379,83.798,4,0.845,1
"STILL SWINGIN",1,196586,0.00773,0.46,NA,0,1,0.276,-2.725,0,0.156,139.024,4,0.266,1
"Still Tippin' (feat. Slim Thug and Paul Wall)",60,271053,0.0361,0.86,0.861,4.07e-05,6,0.113,-7.131,0,NA,143.184,4,0.79,1
"Still Waiting",68,158733,NA,0.431,0.95,3.63e-05,7,0.272,-4.918,1,0.26,191.936,4,0.56,1
"Still Waiting",50,NA,0.448,0.689,0.37,NA,5,0.108,-11.018,1,0.0391,93.996,4,0.741,1
"Still Wondering",59,175615,0.122,0.518,0.795,0,0,0.291,-4.286,1,0.0382,106.979,3,0.513,1
"Stingy",46,194240,0.271,0.681,NA,0.00415,7,0.102,-6.992,0,0.425,159.816,NA,0.331,1
"Stingy",46,194240,0.271,0.681,0.418,0.00415,7,0.102,-6.992,0,0.425,159.816,4,0.331,1
"Stir Fry",83,190288,0.00299,0.815,0.816,NA,2,0.159,-5.474,1,0.269,181.967,4,0.498,1
"Stitches",63,246000,0.913,0.636,0.233,1.4e-06,0,0.101,-9.381,1,0.0318,129.759,4,0.16,1
"Stockholm",40,191640,0.0054,0.568,0.746,0,7,0.162,-5.437,1,0.0462,125.04,4,0.409,1
"Stockholm Skies (feat. Tom Taped & Alex Aris)",56,273440,0.0172,0.559,0.759,0.00558,10,0.158,-5.866,1,0.0394,128.001,4,0.145,1
"Stockholm White (feat. Elliphant)",2,219498,0.0302,0.67,NA,NA,2,0.344,-5.231,1,0.316,160.03,4,0.651,1
"Stole Your Car",72,215786,0.0729,0.659,0.712,3.04e-05,7,0.367,-5.61,0,0.0782,101.034,4,0.202,1
"Stole Your Car",72,215786,NA,0.659,0.712,3.04e-05,7,0.367,-5.61,0,0.0782,101.034,4,0.202,1
"Stolen Dance",67,235466,0.523,0.706,0.328,0,0,0.223,-10.158,1,0.0326,85.988,4,0.593,1
"Stolen Moments",59,137638,0.829,0.434,0.211,0,10,0.104,-9.371,1,0.0506,170.597,4,0.202,1
"Stomp",57,110293,0.1,0.742,0.455,0,7,0.213,-13.778,1,0.0524,120.037,4,0.401,1
"Stone",65,216573,0.792,0.565,0.255,2.07e-06,7,0.0986,-12.151,1,0.0322,110.015,4,0.121,1
"STONE COLD",43,137377,0.03,0.917,0.509,0.0117,1,0.109,-6.878,1,NA,139.996,4,0.591,1
"Stone Cold Classic",62,195652,0.000883,0.822,0.726,1.1e-05,NA,0.0606,-4.974,1,0.182,119.991,4,0.837,1
"Stone Cold Sober",46,174333,0.259,0.566,0.927,0,4,0.385,-1.887,0,0.0693,105.161,4,0.836,1
"Stone Love",64,254800,0.0571,0.837,0.478,0.00129,6,0.0569,-5.861,0,0.0627,78.746,4,0.81,1
"Stood In The Dark",40,306952,0.0101,0.407,0.879,3.17e-05,9,0.086,-6.292,0,0.0426,174.012,4,0.221,1
"STOOPID",90,152000,0.13,0.733,0.63,0,11,0.162,NA,1,0.395,149.989,4,0.832,1
"STOOPID",90,152000,0.13,0.733,0.63,0,11,NA,-4.296,1,0.395,NA,4,0.832,1
"STOOPID",90,152000,0.13,0.733,0.63,0,11,0.162,-4.296,1,0.395,149.989,4,0.832,1
"STOOPID",90,152000,0.13,0.733,0.63,0,11,0.162,-4.296,1,0.395,149.989,4,0.832,1
"STOOPID",90,152000,0.13,0.733,0.63,0,11,0.162,-4.296,1,0.395,149.989,4,0.832,1
"STOOPID",90,152000,0.13,0.733,0.63,0,11,0.162,-4.296,1,0.395,149.989,4,0.832,1
"STOOPID",90,152000,0.13,0.733,0.63,0,11,0.162,-4.296,1,0.395,149.989,4,0.832,1
"STOOPID",90,152000,0.13,0.733,0.63,0,11,0.162,-4.296,1,0.395,149.989,4,0.832,1
"STOOPID",90,152000,0.13,0.733,0.63,0,11,0.162,-4.296,1,0.395,149.989,4,0.832,1
"STOOPID",90,152000,0.13,0.733,0.63,0,11,0.162,-4.296,1,0.395,149.989,4,0.832,1
"STOOPID",90,NA,0.13,0.733,0.63,0,11,0.162,-4.296,1,0.395,149.989,4,0.832,1
"STOOPID",90,152000,0.13,0.733,0.63,0,11,0.162,-4.296,1,0.395,149.989,4,0.832,1
"Stop And Smell The Roses",24,201600,0.232,0.528,0.421,0,NA,0.159,-16.302,1,0.0858,85.449,4,0.763,1
"Stop Me",31,199387,0.138,0.687,0.902,0,1,0.198,-5.781,0,0.198,NA,4,0.493,1
"Stop! In The Name Of Love",47,172040,0.799,0.603,0.633,0,0,0.115,NA,1,0.0287,115.884,4,0.504,1
"Storm King",34,234546,0.874,0.354,0.397,0.196,2,0.0883,-12.053,0,0.0366,131.098,4,0.121,1
"Stormy Weather",17,NA,0.321,0.713,0.606,1.73e-06,5,0.108,-5.041,0,0.104,133.86,4,0.748,1
"Story of My Life",78,245493,0.225,NA,0.663,0,3,0.119,-5.802,1,0.0477,121.07,4,0.286,1
"Straight Flush",18,212600,0.0562,0.474,0.648,0.639,9,0.119,-7.252,1,0.0796,174.266,5,0.497,1
"Straight Jacket",50,205065,0.138,0.64,0.659,0,7,0.119,-5.265,1,0.0663,79.982,4,0.944,1
"Straight Tequila Night",57,172756,0.137,0.638,0.661,0,9,0.245,-10.134,1,0.0341,109.268,NA,0.464,1
"Straighten Up And Fly Right - 1990 Digital Remaster",37,146733,0.968,0.638,0.203,0.000403,5,0.122,-14.071,0,0.128,166.848,4,0.68,1
"Strange American Dream",33,271000,0.0298,0.537,0.638,5.12e-06,9,0.123,-6.587,1,0.0307,91.314,4,0.754,1
"Strangelove - 7"" Version",52,227413,0.0441,0.565,0.96,0.00183,4,0.352,-3.503,0,0.0354,118.999,4,0.888,1
"Stranger",54,222426,0.328,0.746,0.499,0,5,0.127,-6.774,0,0.0489,136.038,4,0.392,1
"Stranger To Me Now",48,180650,0.13,0.694,0.797,8.49e-06,4,0.0956,-3.232,1,0.0612,92.914,4,0.42,1
"Strangers",19,194755,0.609,0.618,0.474,1.28e-05,NA,0.126,-5.179,1,0.0321,121.762,5,0.321,1
"Strangers, Poets & Thieves",48,259848,0.772,0.663,NA,8.18e-05,2,0.121,-9.008,1,0.0311,145.985,5,0.524,1
"Strapped",56,197866,0.459,0.724,0.534,5.77e-05,8,0.152,-8.631,0,0.353,87.987,4,0.112,1
"Strawberry Letter 23",17,298794,0.297,0.722,0.787,0.00706,7,0.146,-7.333,0,0.0508,90.839,4,0.708,1
"Strawberry Wine",61,290466,0.302,0.558,NA,0,1,0.0351,-6.812,1,0.0264,122.385,3,0.199,1
"STREAMING",35,204245,0.126,0.6,0.872,6.17e-06,9,0.539,-4.082,0,0.141,100.002,4,0.403,1
"Streets of Africa",42,210471,0.509,0.854,0.539,3.91e-06,2,0.115,NA,1,0.0443,120.03,4,0.83,1
"Streets Of Bakersfield",52,NA,0.0399,0.74,0.703,5.69e-06,9,0.0378,-11.87,1,0.0576,106.878,4,0.816,1
"Streiht Up Menace",58,274840,0.00116,0.766,0.52,NA,7,0.3,-9.371,1,0.105,NA,4,0.556,1
"Stressed Out",85,202333,0.0462,0.734,0.637,2.29e-05,4,0.0602,-5.677,0,0.141,169.977,4,0.648,1
"Stressed Out",85,202333,0.0462,0.734,0.637,2.29e-05,4,0.0602,-5.677,0,0.141,169.977,4,0.648,1
"Stretch Your Eyes - Radio Edit",42,247379,0.796,0.548,0.303,0.631,8,0.289,-15.092,0,0.0291,141.846,3,0.509,1
"Strictly Business",51,285413,0.181,0.712,0.895,1.8e-05,10,0.108,-4.212,0,0.254,96.338,4,0.727,1
"Strong Island",33,359693,0.754,0.766,0.902,1.94e-06,6,0.183,-6.36,1,0.0973,95.883,4,0.958,1
"Strong Ones - Dave Winnel Remix",52,201190,0.0299,0.602,0.867,3.94e-05,8,0.138,-5.221,0,0.104,125.88,4,0.496,1
"Stronger",77,311866,0.00728,0.625,NA,0,10,0.318,-7.731,0,0.155,103.98,4,0.483,1
"Stronger",77,311866,NA,0.625,0.726,0,10,0.318,-7.731,0,0.155,103.98,4,0.483,1
"Stronger",77,311866,0.00728,0.625,0.726,0,10,0.318,-7.731,0,0.155,103.98,4,0.483,1
"Stronger",69,190000,0.0231,0.571,0.677,0,2,0.352,-4.718,0,0.0373,128.008,4,0.134,1
"Stronger",66,203000,NA,0.707,0.923,0.000437,11,0.273,-3.957,1,NA,108.049,4,0.842,1
"Stronger (What Doesn't Kill You)",66,221946,0.046,0.562,0.939,0,0,NA,-4.282,1,0.0475,116.044,4,0.684,1
"Strongest",67,207333,0.0874,0.538,0.595,6.48e-06,0,0.161,-7.398,1,0.112,183.736,4,0.334,1
"Stuck",76,192595,0.0175,0.768,0.796,1.22e-06,7,0.0736,-4.89,0,0.0758,104.99,4,0.564,1
"Stuck",4,206466,0.0114,0.721,NA,0.0952,6,0.0844,-4.247,0,0.0317,124.968,4,0.705,1
"Stuck (with Arin Ray)",60,270866,0.0994,0.509,0.689,7.31e-05,1,0.0986,-5.034,1,0.245,94.564,4,0.695,1
"Stuck (with Arin Ray)",60,NA,0.0994,0.509,0.689,7.31e-05,1,0.0986,-5.034,1,0.245,94.564,4,0.695,1
"Stuck In The Middle With You - Remastered",63,201334,0.119,0.837,0.496,0.357,7,0.115,-11.821,1,0.0402,125.017,4,0.964,1
"Stuck In The Middle With You - Remastered",63,201334,0.119,0.837,0.496,0.357,7,NA,NA,1,0.0402,125.017,4,0.964,1
"Stuck on You",61,139640,0.758,0.647,0.513,8.64e-06,7,0.108,-12.372,1,NA,131.641,4,0.955,1
"Studio",70,278066,0.0507,0.709,0.589,0,8,0.0585,-7.776,0,0.0433,133.922,3,0.58,1
"Stumblin' Home",54,179857,0.0793,0.672,0.836,0.000379,11,0.0891,NA,1,0.071,104.068,4,0.781,1
"Stunting Ain't Nuthin (feat. Slim Jxmmi & Young Dolph)",62,316053,0.177,0.86,0.71,NA,7,0.0865,-5.705,1,0.285,122.993,4,0.764,1
